website_pageview_id,created_at,website_session_id,pageview_url
17028,"2012-05-25 18:34:47",8589,/the-original-mr-fuzzy
17029,"2012-05-25 18:37:34",8589,/cart
17030,"2012-05-25 18:45:18",8591,/home
17031,"2012-05-25 18:48:35",8591,/products
17032,"2012-05-25 18:53:08",8591,/the-original-mr-fuzzy
17033,"2012-05-25 19:06:06",8592,/home
17034,"2012-05-25 19:11:47",8592,/products
17035,"2012-05-25 19:12:09",8592,/the-original-mr-fuzzy
17036,"2012-05-25 19:14:09",8593,/home
17037,"2012-05-25 19:16:06",8592,/cart
17038,"2012-05-25 19:18:52",8594,/home
17039,"2012-05-25 19:21:22",8595,/home
17040,"2012-05-25 19:23:00",8594,/products
17041,"2012-05-25 19:24:12",8594,/the-original-mr-fuzzy
17042,"2012-05-25 19:24:26",8596,/home
17043,"2012-05-25 19:25:49",8595,/products
17044,"2012-05-25 19:27:53",8594,/cart
17045,"2012-05-25 19:27:53",8596,/products
17046,"2012-05-25 19:30:19",8597,/home
17047,"2012-05-25 19:30:28",8595,/the-original-mr-fuzzy
17048,"2012-05-25 19:30:49",8597,/products
17049,"2012-05-25 19:32:31",8597,/the-original-mr-fuzzy
17050,"2012-05-25 19:32:57",8595,/cart
17051,"2012-05-25 19:34:02",8598,/home
17052,"2012-05-25 19:35:04",8595,/shipping
17053,"2012-05-25 19:38:21",8598,/products
17054,"2012-05-25 19:38:31",8599,/home
17055,"2012-05-25 19:41:31",8598,/the-original-mr-fuzzy
17056,"2012-05-25 20:15:00",8600,/home
17057,"2012-05-25 21:21:28",8601,/home
17058,"2012-05-25 21:26:26",8601,/products
17059,"2012-05-25 21:27:51",8602,/home
17060,"2012-05-25 21:28:05",8601,/the-original-mr-fuzzy
17061,"2012-05-25 21:29:02",8602,/products
17062,"2012-05-25 21:29:19",8603,/home
17063,"2012-05-25 21:29:59",8603,/products
17064,"2012-05-25 21:30:23",8603,/the-original-mr-fuzzy
17065,"2012-05-25 21:31:55",8602,/the-original-mr-fuzzy
17066,"2012-05-25 21:55:52",8604,/home
17067,"2012-05-25 22:02:03",8605,/home
17068,"2012-05-25 22:45:33",8606,/home
17069,"2012-05-25 23:30:02",8607,/home
17070,"2012-05-25 23:34:30",8607,/products
17071,"2012-05-25 23:36:26",8607,/the-original-mr-fuzzy
17072,"2012-05-25 23:46:48",8608,/home
17073,"2012-05-25 23:47:27",8609,/home
17074,"2012-05-25 23:57:45",8610,/home
17075,"2012-05-26 00:46:19",8611,/home
17076,"2012-05-26 01:56:33",8612,/home
17077,"2012-05-26 02:00:21",8612,/products
17078,"2012-05-26 02:04:07",8612,/the-original-mr-fuzzy
17079,"2012-05-26 02:05:04",8612,/cart
17080,"2012-05-26 02:07:02",8612,/shipping
17081,"2012-05-26 02:09:42",8612,/billing
17082,"2012-05-26 02:21:37",8613,/home
17083,"2012-05-26 02:25:21",8613,/products
17084,"2012-05-26 02:29:20",8613,/the-original-mr-fuzzy
17085,"2012-05-26 02:35:56",8614,/home
17086,"2012-05-26 02:37:08",8614,/products
17087,"2012-05-26 02:41:06",8614,/the-original-mr-fuzzy
17088,"2012-05-26 02:41:40",8614,/cart
17089,"2012-05-26 02:44:51",8614,/shipping
17090,"2012-05-26 02:45:34",8614,/billing
17091,"2012-05-26 03:05:00",8615,/home
17092,"2012-05-26 03:08:25",8615,/products
17093,"2012-05-26 03:11:35",8615,/the-original-mr-fuzzy
17094,"2012-05-26 03:14:47",8615,/cart
17095,"2012-05-26 03:17:17",8615,/shipping
17096,"2012-05-26 03:18:21",8615,/billing
17097,"2012-05-26 03:42:15",8616,/home
17098,"2012-05-26 04:35:40",8617,/home
17099,"2012-05-26 05:00:04",8618,/home
17100,"2012-05-26 05:13:22",8619,/home
17101,"2012-05-26 05:18:53",8619,/products
17102,"2012-05-26 05:22:35",8619,/the-original-mr-fuzzy
17103,"2012-05-26 05:25:52",8620,/home
17104,"2012-05-26 05:29:44",8620,/products
17105,"2012-05-26 05:34:04",8620,/the-original-mr-fuzzy
17106,"2012-05-26 05:36:58",8620,/cart
17107,"2012-05-26 05:57:46",8621,/home
17108,"2012-05-26 05:58:20",8621,/products
17109,"2012-05-26 06:12:39",8622,/home
17110,"2012-05-26 07:12:02",8623,/home
17111,"2012-05-26 07:14:25",8624,/home
17112,"2012-05-26 07:14:32",8623,/products
17113,"2012-05-26 07:16:01",8623,/the-original-mr-fuzzy
17114,"2012-05-26 07:25:03",8625,/home
17115,"2012-05-26 07:52:42",8626,/home
17116,"2012-05-26 08:04:00",8627,/home
17117,"2012-05-26 09:29:54",8628,/home
17118,"2012-05-26 09:30:55",8629,/home
17119,"2012-05-26 09:32:52",8628,/products
17120,"2012-05-26 09:35:52",8628,/the-original-mr-fuzzy
17121,"2012-05-26 09:50:26",8630,/home
17122,"2012-05-26 09:59:06",8631,/home
17123,"2012-05-26 10:02:37",8631,/products
17124,"2012-05-26 10:40:34",8632,/home
17125,"2012-05-26 11:15:36",8633,/home
17126,"2012-05-26 11:19:29",8634,/home
17127,"2012-05-26 11:32:56",8635,/home
17128,"2012-05-26 11:36:27",8636,/home
17129,"2012-05-26 11:38:11",8635,/products
17130,"2012-05-26 11:39:40",8635,/the-original-mr-fuzzy
17131,"2012-05-26 12:07:26",8637,/home
17132,"2012-05-26 12:31:09",8638,/home
17133,"2012-05-26 12:36:33",8638,/products
17134,"2012-05-26 12:59:29",8639,/home
17135,"2012-05-26 13:15:18",8640,/home
17136,"2012-05-26 13:17:29",8641,/home
17137,"2012-05-26 13:32:53",8642,/home
17138,"2012-05-26 13:34:50",8642,/products
17139,"2012-05-26 13:37:23",8642,/the-original-mr-fuzzy
17140,"2012-05-26 13:38:14",8642,/cart
17141,"2012-05-26 13:40:50",8642,/shipping
17142,"2012-05-26 13:43:41",8642,/billing
17143,"2012-05-26 13:48:44",8642,/thank-you-for-your-order
17144,"2012-05-26 13:55:10",8643,/home
17145,"2012-05-26 13:57:49",8643,/products
17146,"2012-05-26 14:01:29",8643,/the-original-mr-fuzzy
17147,"2012-05-26 14:03:55",8643,/cart
17148,"2012-05-26 14:05:33",8643,/shipping
17149,"2012-05-26 14:07:32",8643,/billing
17150,"2012-05-26 14:12:31",8643,/thank-you-for-your-order
17151,"2012-05-26 14:14:11",8644,/home
17152,"2012-05-26 14:17:08",8645,/home
17153,"2012-05-26 14:22:42",8646,/home
17154,"2012-05-26 14:28:18",8646,/products
17155,"2012-05-26 14:30:44",8647,/home
17156,"2012-05-26 14:32:22",8648,/home
17157,"2012-05-26 14:41:49",8649,/home
17158,"2012-05-26 15:13:19",8650,/home
17159,"2012-05-26 15:17:30",8650,/products
17160,"2012-05-26 15:19:03",8650,/the-original-mr-fuzzy
17161,"2012-05-26 15:25:13",8651,/home
17162,"2012-05-26 15:27:22",8652,/home
17163,"2012-05-26 15:29:46",8653,/home
17164,"2012-05-26 15:32:14",8654,/home
17165,"2012-05-26 15:34:28",8654,/products
17166,"2012-05-26 15:35:26",8654,/the-original-mr-fuzzy
17167,"2012-05-26 15:37:19",8654,/cart
17168,"2012-05-26 16:57:05",8655,/home
17169,"2012-05-26 16:58:15",8656,/home
17170,"2012-05-26 17:03:56",8656,/products
17171,"2012-05-26 17:08:17",8656,/the-original-mr-fuzzy
17172,"2012-05-26 17:09:59",8656,/cart
17173,"2012-05-26 17:13:33",8656,/shipping
17174,"2012-05-26 17:14:33",8656,/billing
17175,"2012-05-26 17:15:58",8656,/thank-you-for-your-order
17176,"2012-05-26 17:35:05",8657,/home
17177,"2012-05-26 17:40:30",8657,/products
17178,"2012-05-26 17:41:24",8657,/the-original-mr-fuzzy
17179,"2012-05-26 17:42:17",8658,/home
17180,"2012-05-26 18:05:31",8659,/home
17181,"2012-05-26 18:37:08",8660,/home
17182,"2012-05-26 18:40:47",8660,/products
17183,"2012-05-26 18:45:16",8660,/the-original-mr-fuzzy
17184,"2012-05-26 18:47:41",8660,/cart
17185,"2012-05-26 18:56:37",8661,/home
17186,"2012-05-26 19:01:16",8662,/home
17187,"2012-05-26 19:04:52",8662,/products
17188,"2012-05-26 19:06:38",8662,/the-original-mr-fuzzy
17189,"2012-05-26 19:09:33",8662,/cart
17190,"2012-05-26 19:11:26",8662,/shipping
17191,"2012-05-26 19:20:58",8663,/home
17192,"2012-05-26 20:05:45",8664,/home
17193,"2012-05-26 20:10:33",8665,/home
17194,"2012-05-26 21:23:04",8666,/home
17195,"2012-05-26 21:28:40",8667,/home
17196,"2012-05-26 21:32:00",8668,/home
17197,"2012-05-26 21:35:14",8668,/products
17198,"2012-05-26 21:39:15",8668,/the-original-mr-fuzzy
17199,"2012-05-26 22:02:44",8669,/home
17200,"2012-05-26 22:03:30",8669,/products
17201,"2012-05-26 22:04:44",8669,/the-original-mr-fuzzy
17202,"2012-05-26 22:35:43",8670,/home
17203,"2012-05-26 22:40:48",8670,/products
17204,"2012-05-26 22:43:30",8670,/the-original-mr-fuzzy
17205,"2012-05-26 23:13:46",8671,/home
17206,"2012-05-26 23:16:18",8671,/products
17207,"2012-05-26 23:17:01",8671,/the-original-mr-fuzzy
17208,"2012-05-26 23:35:07",8672,/home
17209,"2012-05-26 23:42:44",8673,/home
17210,"2012-05-26 23:46:12",8673,/products
17211,"2012-05-26 23:57:58",8674,/home
17212,"2012-05-27 00:05:26",8675,/home
17213,"2012-05-27 00:23:59",8676,/home
17214,"2012-05-27 00:50:18",8677,/home
17215,"2012-05-27 00:52:04",8677,/products
17216,"2012-05-27 01:00:24",8678,/home
17217,"2012-05-27 01:39:32",8679,/home
17218,"2012-05-27 02:16:49",8680,/home
17219,"2012-05-27 04:02:30",8681,/home
17220,"2012-05-27 05:35:03",8682,/home
17221,"2012-05-27 05:39:39",8683,/home
17222,"2012-05-27 05:51:41",8684,/home
17223,"2012-05-27 06:28:27",8685,/home
17224,"2012-05-27 06:31:11",8686,/home
17225,"2012-05-27 06:35:31",8686,/products
17226,"2012-05-27 06:39:34",8686,/the-original-mr-fuzzy
17227,"2012-05-27 07:22:18",8687,/home
17228,"2012-05-27 08:00:01",8688,/home
17229,"2012-05-27 08:01:35",8688,/products
17230,"2012-05-27 08:20:16",8689,/home
17231,"2012-05-27 08:32:39",8690,/home
17232,"2012-05-27 08:37:17",8691,/home
17233,"2012-05-27 09:03:55",8692,/home
17234,"2012-05-27 09:13:19",8693,/home
17235,"2012-05-27 09:13:58",8694,/home
17236,"2012-05-27 09:17:15",8694,/products
17237,"2012-05-27 09:21:50",8694,/the-original-mr-fuzzy
17238,"2012-05-27 09:25:06",8694,/cart
17239,"2012-05-27 09:27:04",8694,/shipping
17240,"2012-05-27 09:28:45",8694,/billing
17241,"2012-05-27 09:35:20",8694,/thank-you-for-your-order
17242,"2012-05-27 09:35:35",8695,/home
17243,"2012-05-27 09:38:04",8695,/products
17244,"2012-05-27 09:38:28",8696,/home
17245,"2012-05-27 09:49:51",8697,/home
17246,"2012-05-27 10:28:12",8698,/home
17247,"2012-05-27 10:33:21",8699,/home
17248,"2012-05-27 10:35:21",8700,/home
17249,"2012-05-27 10:55:25",8701,/home
17250,"2012-05-27 10:55:56",8701,/products
17251,"2012-05-27 10:57:39",8701,/the-original-mr-fuzzy
17252,"2012-05-27 11:01:09",8701,/cart
17253,"2012-05-27 11:01:15",8702,/home
17254,"2012-05-27 11:04:56",8702,/products
17255,"2012-05-27 11:04:59",8701,/shipping
17256,"2012-05-27 11:37:07",8703,/home
17257,"2012-05-27 11:41:37",8704,/home
17258,"2012-05-27 12:00:15",8705,/home
17259,"2012-05-27 12:01:26",8705,/products
17260,"2012-05-27 12:04:02",8706,/home
17261,"2012-05-27 12:04:53",8706,/products
17262,"2012-05-27 12:08:19",8706,/the-original-mr-fuzzy
17263,"2012-05-27 12:11:57",8706,/cart
17264,"2012-05-27 12:14:08",8706,/shipping
17265,"2012-05-27 12:16:15",8706,/billing
17266,"2012-05-27 13:47:46",8707,/home
17267,"2012-05-27 14:11:43",8708,/home
17268,"2012-05-27 14:24:34",8709,/home
17269,"2012-05-27 14:43:23",8710,/home
17270,"2012-05-27 15:48:02",8711,/home
17271,"2012-05-27 15:48:52",8711,/products
17272,"2012-05-27 15:51:49",8711,/the-original-mr-fuzzy
17273,"2012-05-27 15:56:12",8712,/home
17274,"2012-05-27 16:04:00",8713,/home
17275,"2012-05-27 16:08:18",8714,/home
17276,"2012-05-27 16:22:37",8715,/home
17277,"2012-05-27 16:23:38",8715,/products
17278,"2012-05-27 16:27:47",8715,/the-original-mr-fuzzy
17279,"2012-05-27 16:29:58",8716,/home
17280,"2012-05-27 16:35:33",8717,/home
17281,"2012-05-27 16:51:15",8718,/home
17282,"2012-05-27 17:04:12",8719,/home
17283,"2012-05-27 17:37:30",8720,/home
17284,"2012-05-27 17:37:32",8721,/home
17285,"2012-05-27 18:25:03",8722,/home
17286,"2012-05-27 18:27:19",8722,/products
17287,"2012-05-27 19:38:56",8723,/home
17288,"2012-05-27 19:49:26",8724,/home
17289,"2012-05-27 19:54:45",8724,/products
17290,"2012-05-27 19:57:33",8724,/the-original-mr-fuzzy
17291,"2012-05-27 20:01:08",8724,/cart
17292,"2012-05-27 20:03:50",8724,/shipping
17293,"2012-05-27 20:06:08",8724,/billing
17294,"2012-05-27 20:25:54",8725,/home
17295,"2012-05-27 20:26:35",8726,/home
17296,"2012-05-27 20:27:54",8727,/home
17297,"2012-05-27 20:29:54",8725,/products
17298,"2012-05-27 20:31:52",8726,/products
17299,"2012-05-27 20:37:51",8728,/home
17300,"2012-05-27 20:39:43",8729,/home
17301,"2012-05-27 20:40:41",8729,/products
17302,"2012-05-27 20:45:05",8730,/home
17303,"2012-05-27 20:52:30",8731,/home
17304,"2012-05-27 20:54:48",8731,/products
17305,"2012-05-27 20:56:10",8731,/the-original-mr-fuzzy
17306,"2012-05-27 21:05:53",8732,/home
17307,"2012-05-27 21:09:02",8732,/products
17308,"2012-05-27 21:11:34",8732,/the-original-mr-fuzzy
17309,"2012-05-27 21:14:33",8732,/cart
17310,"2012-05-27 21:17:35",8732,/shipping
17311,"2012-05-27 21:19:29",8732,/billing
17312,"2012-05-27 21:34:07",8733,/home
17313,"2012-05-27 21:37:45",8733,/products
17314,"2012-05-27 21:50:44",8734,/home
17315,"2012-05-27 22:25:20",8735,/home
17316,"2012-05-27 22:51:00",8736,/home
17317,"2012-05-27 22:51:28",8736,/products
17318,"2012-05-27 22:51:37",8737,/home
17319,"2012-05-27 22:53:09",8737,/products
17320,"2012-05-27 22:55:24",8736,/the-original-mr-fuzzy
17321,"2012-05-27 22:56:10",8737,/the-original-mr-fuzzy
17322,"2012-05-27 22:58:01",8738,/home
17323,"2012-05-27 23:02:58",8738,/products
17324,"2012-05-27 23:05:57",8738,/the-original-mr-fuzzy
17325,"2012-05-27 23:06:44",8739,/home
17326,"2012-05-27 23:09:39",8738,/cart
17327,"2012-05-27 23:12:01",8740,/home
17328,"2012-05-27 23:12:48",8738,/shipping
17329,"2012-05-27 23:15:04",8738,/billing
17330,"2012-05-27 23:15:06",8740,/products
17331,"2012-05-27 23:16:19",8740,/the-original-mr-fuzzy
17332,"2012-05-27 23:17:07",8741,/home
17333,"2012-05-27 23:17:43",8741,/products
17334,"2012-05-27 23:20:09",8738,/thank-you-for-your-order
17335,"2012-05-27 23:23:20",8742,/home
17336,"2012-05-27 23:38:59",8743,/home
17337,"2012-05-27 23:44:18",8744,/home
17338,"2012-05-27 23:44:20",8745,/home
17339,"2012-05-27 23:48:40",8744,/products
17340,"2012-05-27 23:49:58",8744,/the-original-mr-fuzzy
17341,"2012-05-28 00:08:10",8746,/home
17342,"2012-05-28 00:10:06",8746,/products
17343,"2012-05-28 00:19:03",8747,/home
17344,"2012-05-28 00:43:18",8748,/home
17345,"2012-05-28 00:45:38",8748,/products
17346,"2012-05-28 00:48:14",8748,/the-original-mr-fuzzy
17347,"2012-05-28 00:50:07",8748,/cart
17348,"2012-05-28 00:52:07",8749,/home
17349,"2012-05-28 00:52:49",8748,/shipping
17350,"2012-05-28 00:54:32",8749,/products
17351,"2012-05-28 00:55:10",8748,/billing
17352,"2012-05-28 00:57:24",8750,/home
17353,"2012-05-28 00:58:58",8749,/the-original-mr-fuzzy
17354,"2012-05-28 01:00:08",8748,/thank-you-for-your-order
17355,"2012-05-28 01:09:29",8751,/home
17356,"2012-05-28 01:21:58",8752,/home
17357,"2012-05-28 01:25:35",8753,/home
17358,"2012-05-28 01:27:09",8754,/home
17359,"2012-05-28 01:27:26",8753,/products
17360,"2012-05-28 02:01:09",8755,/home
17361,"2012-05-28 02:26:31",8756,/home
17362,"2012-05-28 02:43:09",8757,/home
17363,"2012-05-28 02:43:42",8758,/home
17364,"2012-05-28 02:48:02",8757,/products
17365,"2012-05-28 02:48:55",8757,/the-original-mr-fuzzy
17366,"2012-05-28 02:50:28",8757,/cart
17367,"2012-05-28 02:54:11",8757,/shipping
17368,"2012-05-28 02:55:56",8757,/billing
17369,"2012-05-28 03:08:30",8759,/home
17370,"2012-05-28 03:45:36",8760,/home
17371,"2012-05-28 05:18:43",8761,/home
17372,"2012-05-28 05:23:48",8761,/products
17373,"2012-05-28 05:27:54",8761,/the-original-mr-fuzzy
17374,"2012-05-28 05:32:28",8762,/home
17375,"2012-05-28 05:47:40",8763,/home
17376,"2012-05-28 06:02:56",8764,/home
17377,"2012-05-28 06:12:14",8765,/home
17378,"2012-05-28 06:12:56",8765,/products
17379,"2012-05-28 06:17:18",8765,/the-original-mr-fuzzy
17380,"2012-05-28 06:22:15",8766,/home
17381,"2012-05-28 06:25:11",8766,/products
17382,"2012-05-28 06:25:38",8766,/the-original-mr-fuzzy
17383,"2012-05-28 06:26:43",8767,/home
17384,"2012-05-28 06:27:20",8766,/cart
17385,"2012-05-28 06:30:19",8766,/shipping
17386,"2012-05-28 06:30:21",8767,/products
17387,"2012-05-28 06:31:41",8766,/billing
17388,"2012-05-28 06:32:31",8767,/the-original-mr-fuzzy
17389,"2012-05-28 06:32:53",8766,/thank-you-for-your-order
17390,"2012-05-28 06:35:57",8767,/cart
17391,"2012-05-28 06:39:23",8767,/shipping
17392,"2012-05-28 06:40:36",8767,/billing
17393,"2012-05-28 07:01:34",8768,/home
17394,"2012-05-28 08:04:19",8769,/home
17395,"2012-05-28 08:06:11",8770,/home
17396,"2012-05-28 08:07:52",8769,/products
17397,"2012-05-28 08:18:32",8771,/home
17398,"2012-05-28 08:22:01",8771,/products
17399,"2012-05-28 08:23:01",8772,/home
17400,"2012-05-28 08:24:51",8773,/home
17401,"2012-05-28 08:25:58",8772,/products
17402,"2012-05-28 08:54:02",8774,/home
17403,"2012-05-28 09:19:44",8775,/home
17404,"2012-05-28 09:20:34",8775,/products
17405,"2012-05-28 09:20:59",8775,/the-original-mr-fuzzy
17406,"2012-05-28 09:21:39",8775,/cart
17407,"2012-05-28 09:22:24",8775,/shipping
17408,"2012-05-28 09:32:18",8776,/home
17409,"2012-05-28 09:41:19",8777,/home
17410,"2012-05-28 10:14:40",8778,/home
17411,"2012-05-28 10:18:22",8778,/products
17412,"2012-05-28 10:22:31",8778,/the-original-mr-fuzzy
17413,"2012-05-28 10:26:48",8779,/home
17414,"2012-05-28 10:28:59",8780,/home
17415,"2012-05-28 10:46:35",8781,/home
17416,"2012-05-28 10:51:41",8781,/products
17417,"2012-05-28 10:53:17",8781,/the-original-mr-fuzzy
17418,"2012-05-28 11:14:51",8782,/home
17419,"2012-05-28 11:20:32",8783,/home
17420,"2012-05-28 11:20:37",8782,/products
17421,"2012-05-28 11:24:43",8782,/the-original-mr-fuzzy
17422,"2012-05-28 11:24:52",8784,/home
17423,"2012-05-28 11:27:56",8784,/products
17424,"2012-05-28 11:28:17",8782,/cart
17425,"2012-05-28 11:30:09",8784,/the-original-mr-fuzzy
17426,"2012-05-28 11:43:37",8785,/home
17427,"2012-05-28 11:48:12",8786,/home
17428,"2012-05-28 12:00:31",8787,/home
17429,"2012-05-28 12:10:21",8788,/home
17430,"2012-05-28 12:10:36",8789,/home
17431,"2012-05-28 12:12:04",8789,/products
17432,"2012-05-28 12:15:00",8789,/the-original-mr-fuzzy
17433,"2012-05-28 12:20:56",8790,/home
17434,"2012-05-28 12:23:31",8790,/products
17435,"2012-05-28 12:26:53",8790,/the-original-mr-fuzzy
17436,"2012-05-28 12:27:44",8790,/cart
17437,"2012-05-28 12:34:17",8791,/home
17438,"2012-05-28 12:38:51",8792,/home
17439,"2012-05-28 12:59:11",8793,/home
17440,"2012-05-28 13:02:14",8794,/home
17441,"2012-05-28 13:03:11",8794,/products
17442,"2012-05-28 13:06:34",8794,/the-original-mr-fuzzy
17443,"2012-05-28 13:08:11",8795,/home
17444,"2012-05-28 13:11:41",8795,/products
17445,"2012-05-28 13:13:51",8795,/the-original-mr-fuzzy
17446,"2012-05-28 13:18:15",8796,/home
17447,"2012-05-28 13:22:30",8796,/products
17448,"2012-05-28 13:24:57",8797,/home
17449,"2012-05-28 13:32:47",8798,/home
17450,"2012-05-28 13:33:03",8799,/home
17451,"2012-05-28 13:35:49",8800,/home
17452,"2012-05-28 13:36:33",8799,/products
17453,"2012-05-28 13:39:23",8800,/products
17454,"2012-05-28 13:39:47",8800,/the-original-mr-fuzzy
17455,"2012-05-28 13:43:13",8801,/home
17456,"2012-05-28 14:03:28",8802,/home
17457,"2012-05-28 14:05:38",8803,/home
17458,"2012-05-28 14:07:04",8804,/home
17459,"2012-05-28 14:07:39",8805,/home
17460,"2012-05-28 14:12:13",8804,/products
17461,"2012-05-28 14:12:23",8805,/products
17462,"2012-05-28 14:12:39",8806,/home
17463,"2012-05-28 14:13:38",8805,/the-original-mr-fuzzy
17464,"2012-05-28 14:16:17",8804,/the-original-mr-fuzzy
17465,"2012-05-28 14:16:44",8804,/cart
17466,"2012-05-28 14:18:09",8806,/products
17467,"2012-05-28 14:20:06",8807,/home
17468,"2012-05-28 14:20:33",8804,/shipping
17469,"2012-05-28 14:20:36",8808,/home
17470,"2012-05-28 14:20:43",8807,/products
17471,"2012-05-28 14:23:16",8809,/home
17472,"2012-05-28 14:23:18",8807,/the-original-mr-fuzzy
17473,"2012-05-28 14:26:13",8807,/cart
17474,"2012-05-28 14:56:42",8810,/home
17475,"2012-05-28 15:01:06",8810,/products
17476,"2012-05-28 15:05:01",8811,/home
17477,"2012-05-28 15:05:35",8812,/home
17478,"2012-05-28 15:05:39",8810,/the-original-mr-fuzzy
17479,"2012-05-28 15:07:29",8810,/cart
17480,"2012-05-28 15:09:08",8813,/home
17481,"2012-05-28 15:09:41",8810,/shipping
17482,"2012-05-28 15:10:01",8811,/products
17483,"2012-05-28 15:10:05",8812,/products
17484,"2012-05-28 15:11:20",8810,/billing
17485,"2012-05-28 15:11:28",8811,/the-original-mr-fuzzy
17486,"2012-05-28 15:12:19",8812,/the-original-mr-fuzzy
17487,"2012-05-28 15:16:53",8810,/thank-you-for-your-order
17488,"2012-05-28 15:19:35",8814,/home
17489,"2012-05-28 15:21:42",8814,/products
17490,"2012-05-28 15:35:59",8815,/home
17491,"2012-05-28 15:38:42",8815,/products
17492,"2012-05-28 15:38:51",8816,/home
17493,"2012-05-28 15:40:50",8815,/the-original-mr-fuzzy
17494,"2012-05-28 15:43:39",8817,/home
17495,"2012-05-28 15:47:35",8817,/products
17496,"2012-05-28 15:47:35",8818,/home
17497,"2012-05-28 15:48:16",8818,/products
17498,"2012-05-28 15:49:19",8819,/home
17499,"2012-05-28 15:52:00",8818,/the-original-mr-fuzzy
17500,"2012-05-28 15:52:24",8820,/home
17501,"2012-05-28 15:55:42",8818,/cart
17502,"2012-05-28 15:56:22",8820,/products
17503,"2012-05-28 15:57:52",8821,/home
17504,"2012-05-28 15:58:30",8818,/shipping
17505,"2012-05-28 15:59:32",8820,/the-original-mr-fuzzy
17506,"2012-05-28 16:00:42",8821,/products
17507,"2012-05-28 16:01:40",8822,/home
17508,"2012-05-28 16:03:03",8823,/home
17509,"2012-05-28 16:04:46",8824,/home
17510,"2012-05-28 16:05:14",8822,/products
17511,"2012-05-28 16:07:35",8825,/home
17512,"2012-05-28 16:15:45",8826,/home
17513,"2012-05-28 16:17:23",8826,/products
17514,"2012-05-28 16:20:10",8827,/home
17515,"2012-05-28 16:21:26",8827,/products
17516,"2012-05-28 16:21:46",8826,/the-original-mr-fuzzy
17517,"2012-05-28 16:24:47",8827,/the-original-mr-fuzzy
17518,"2012-05-28 16:42:16",8828,/home
17519,"2012-05-28 16:49:28",8829,/home
17520,"2012-05-28 16:49:59",8830,/home
17521,"2012-05-28 16:51:04",8831,/home
17522,"2012-05-28 16:53:20",8832,/home
17523,"2012-05-28 16:59:32",8833,/home
17524,"2012-05-28 17:03:05",8834,/home
17525,"2012-05-28 17:03:47",8834,/products
17526,"2012-05-28 17:16:00",8835,/home
17527,"2012-05-28 17:18:29",8836,/home
17528,"2012-05-28 17:20:02",8836,/products
17529,"2012-05-28 17:20:10",8837,/home
17530,"2012-05-28 17:21:29",8835,/products
17531,"2012-05-28 17:21:53",8836,/the-original-mr-fuzzy
17532,"2012-05-28 17:22:27",8837,/products
17533,"2012-05-28 17:24:48",8835,/the-original-mr-fuzzy
17534,"2012-05-28 17:25:56",8838,/home
17535,"2012-05-28 17:25:58",8837,/the-original-mr-fuzzy
17536,"2012-05-28 17:41:37",8839,/home
17537,"2012-05-28 17:46:37",8840,/home
17538,"2012-05-28 17:51:33",8841,/home
17539,"2012-05-28 17:54:34",8841,/products
17540,"2012-05-28 17:57:29",8841,/the-original-mr-fuzzy
17541,"2012-05-28 17:59:04",8841,/cart
17542,"2012-05-28 18:03:33",8842,/home
17543,"2012-05-28 18:04:17",8842,/products
17544,"2012-05-28 18:08:03",8842,/the-original-mr-fuzzy
17545,"2012-05-28 18:33:41",8843,/home
17546,"2012-05-28 18:37:12",8843,/products
17547,"2012-05-28 18:38:12",8843,/the-original-mr-fuzzy
17548,"2012-05-28 18:39:36",8844,/home
17549,"2012-05-28 18:41:56",8843,/cart
17550,"2012-05-28 19:00:21",8845,/home
17551,"2012-05-28 19:05:43",8845,/products
17552,"2012-05-28 19:29:05",8846,/home
17553,"2012-05-28 19:33:54",8846,/products
17554,"2012-05-28 19:36:11",8846,/the-original-mr-fuzzy
17555,"2012-05-28 20:06:29",8847,/home
17556,"2012-05-28 20:10:23",8848,/home
17557,"2012-05-28 20:12:56",8849,/home
17558,"2012-05-28 20:17:48",8849,/products
17559,"2012-05-28 20:27:44",8850,/home
17560,"2012-05-28 20:33:05",8850,/products
17561,"2012-05-28 21:08:42",8851,/home
17562,"2012-05-28 21:13:26",8851,/products
17563,"2012-05-28 21:13:29",8852,/home
17564,"2012-05-28 21:17:10",8851,/the-original-mr-fuzzy
17565,"2012-05-28 21:17:20",8852,/products
17566,"2012-05-28 21:19:20",8853,/home
17567,"2012-05-28 21:20:03",8852,/the-original-mr-fuzzy
17568,"2012-05-28 21:21:32",8854,/home
17569,"2012-05-28 21:22:16",8853,/products
17570,"2012-05-28 21:22:35",8852,/cart
17571,"2012-05-28 21:24:26",8853,/the-original-mr-fuzzy
17572,"2012-05-28 21:26:06",8852,/shipping
17573,"2012-05-28 22:03:50",8855,/home
17574,"2012-05-28 22:43:28",8856,/home
17575,"2012-05-28 22:54:04",8857,/home
17576,"2012-05-28 23:09:26",8858,/home
17577,"2012-05-28 23:11:10",8859,/home
17578,"2012-05-28 23:11:59",8859,/products
17579,"2012-05-28 23:14:25",8859,/the-original-mr-fuzzy
17580,"2012-05-28 23:41:22",8860,/home
17581,"2012-05-29 00:22:51",8861,/home
17582,"2012-05-29 00:27:45",8861,/products
17583,"2012-05-29 00:28:46",8861,/the-original-mr-fuzzy
17584,"2012-05-29 00:29:49",8861,/cart
17585,"2012-05-29 01:05:02",8862,/home
17586,"2012-05-29 01:09:48",8862,/products
